mq_ra,mq_dec,mq_name,mq_z,mq_cite
57.997517200000004,0.443554,SDSS J035159.40+002636.7,0.221,DR14
58.0037257,1.0960374,LAMOSTJ035200.89+010545.7,1.956,LAMQ5
58.026314,-0.856424,SDSS J035206.31-005123.1,2.697,DR14Q
58.0499689,-0.975532,SDSS J035211.99-005831.9,1.959,DR14Q
58.05973829999999,-0.32808000000000004,SDSS J035214.33-001941.0,4.191,DR14Q
58.0795175,1.159651,SDSS J035219.08+010934.7,0.209,DR14Q
58.08374820000001,-0.9734079999999999,CGCG 391-43,0.039,PGC
58.0933649,-0.543517,SDSS J035222.40-003236.6,1.746,DR14Q
58.1448404,-0.44337600000000005,SDSS J035234.76-002636.1,1.578,DR14Q
58.172271900000005,-0.153944,SDSS J035241.34-000914.1,0.8859999999999999,DR14Q
58.1754991,0.21870100000000003,SDSS J035242.11+001307.3,1.163,DR14Q
58.181320400000004,0.30221,SDSS J035243.51+001807.9,1.861,DR14Q
58.190098,-0.624487,SDSS J035245.62-003728.1,1.3459999999999999,DR14Q
58.23157140000001,-0.017304,SDSS J035255.57-000102.2,0.5479999999999999,DR14Q
58.2406694,-1.200815,SDSS J035257.76-011202.9,1.9340000000000002,DR14Q
58.2632639,-0.7107899999999999,SDSS J035303.18-004238.8,1.819,DR14Q
58.270210399999996,-0.175205,SDSS J035304.85-001030.7,1.839,DR14Q
58.2801442,0.1261127,SDSS J035307.23+000734.0,0.32299999999999995,DR14
58.28211120000001,0.500725,SDSS J035307.70+003002.6,0.324,DR14
58.30837270000001,1.1811971,SDSS J035314.00+011052.3,1.202,DR14Q
58.335937699999995,-0.88229,SDSS J035320.62-005256.2,1.026,DR14Q
58.3392221,-0.559442,SDSS J035321.41-003333.9,1.825,DR14Q
58.3406322,-1.188842,SDSS J035321.75-011119.8,0.17600000000000002,DR14
58.3744814,-0.724232,SDSS J035329.87-004327.2,3.678,DR14Q
58.3834326,-0.7405276,LAMOSTJ035332.02-004425.8,2.145,LAMQ5
58.3871782,0.06540399999999999,SDSS J035332.92+000355.4,0.19899999999999998,DR14
58.4454168,0.0752222,XWAS J035346.9+000431,0.513,XWAS
58.45722239999999,1.0677778,SDSS J03538+0104,6.0489999999999995,0924
58.5157015,-0.988505,SDSS J035403.76-005918.6,2.748,DR14Q
58.530520200000005,0.222925,SDSS J035407.32+001322.5,0.15,DR14
58.545730799999994,-0.630169,SDSS J035410.97-003748.6,1.867,DR14Q
58.5572473,-0.570973,SDSS J035413.73-003415.5,1.84,DR14Q
58.57566679999999,-0.21575,CQ0354-0012,2.45,0637
58.577443200000005,-0.9162440000000001,SDSS J035418.58-005458.4,0.382,DR14
58.588627,-0.527031,SDSS J035421.27-003137.3,2.4330000000000003,DR14Q
58.670389,1.2456943999999999,RXS J03546+0114,0.32299999999999995,0063
58.676088199999995,0.617703,W2M J035442.21+003703.2,0.152,GLIKMA
58.691833499999994,-0.5081944,CQ0354-0030,1.0,0637
58.84997239999999,-0.0900278,SDSS J03554-0005A,1.43,0811
58.853375199999995,-0.2568611,SDSS J035524.81-001524.7,0.306,Dart
58.872162,0.135312,SDSS J035529.31+000807.1,0.32899999999999996,DR14Q
58.888962899999996,0.9441221,LAMOSTJ035533.35+005638.8,1.4369999999999998,LAMQ5
58.91023810000001,0.47639709999999996,LAMOSTJ035538.45+002835.0,1.3559999999999999,LAMQ5
58.945450199999996,-0.8943972,HAQ0355-0053,2.15,1013
58.96904179999999,-0.4178389,HAQ0355-0025,1.07,1013
59.327500199999996,0.9564722,XWAS J035718.6+005723,0.298,XWAS
59.3396946,1.1821667,HAWAI 167,2.3569999999999998,0413
59.361750199999996,-0.45691670000000006,SALT J035726.82-002724.9,0.591,0757
59.4943752,-0.1905556,MCG +00.11.002,0.013999999999999999,0063
303.6191889,-0.790028,2FGL J2014.0-0046,0.23,1695
307.46733430000006,-1.1348056,SALT J202952.16-010805.3,0.498,0757
309.2164316,0.516741,SDSS J203651.94+003100.2,1.6440000000000001,DR14Q
309.2194223,-0.479245,SDSS J203652.66-002845.2,0.9279999999999999,DR14Q
309.2220163,-0.160658,SDSS J203653.28-000938.3,1.77,DR14Q
309.2295542,0.17106300000000002,SDSS J203655.09+001015.8,1.1079999999999999,DR14Q
309.23867889999997,0.028991000000000003,SDSS J203657.28+000144.3,0.441,DR14Q
309.2494821,1.1066340000000001,SDSS J203659.87+010623.8,0.44799999999999995,DR14Q
309.2498789,1.086359,SDSS J203659.97+010510.8,1.2670000000000001,DR14Q
309.2522897,-0.8995190000000001,SDSS J203700.54-005358.2,1.115,DR14Q
309.25498089999996,0.4191125,SDSS J203701.19+002508.8,0.396,DR14
309.2575083,0.608291,SDSS J203701.80+003629.8,1.2329999999999999,DR14Q
309.26162810000005,0.19988499999999998,SDSS J203702.79+001159.5,1.1640000000000001,DR14Q
309.2660227,-0.57624,SDSS J203703.84-003434.4,2.057,DR14Q
309.29781089999994,-0.5447217,SDSS J203711.47-003240.9,0.136,DR14
309.335206,-1.1810139,SDSS J203720.44-011051.6,0.6679999999999999,DR14Q
309.3486337,-1.2051319999999999,SDSS J203723.67-011218.4,1.453,DR14Q
309.35022069999997,-0.348102,SDSS J203724.05-002053.1,2.992,DR14Q
309.3598947,-0.346469,SDSS J203726.37-002047.2,1.5319999999999998,DR14Q
309.3611765,-0.625583,SDSS J203726.68-003732.0,1.767,DR14Q
309.36792080000004,0.386855,SDSS J203728.30+002312.6,2.075,DR14Q
309.37872410000006,-0.930668,SDSS J203730.89-005550.4,2.1180000000000003,DR14Q
309.44491669999996,0.310354,SDSS J203746.77+001837.2,0.45,DR14Q
309.4472971,1.094732,SDSS J203747.35+010541.0,1.954,DR14Q
309.4788828,-0.47267200000000004,SDSS J203754.93-002821.6,0.634,DR14Q
309.5086409,0.6134914,SDSS J203802.07+003648.5,0.083,DR14
309.5174875,0.8589110000000001,SDSS J203804.19+005132.0,2.1630000000000003,DR14Q
309.51910489999995,0.6715949999999999,SDSS J203804.58+004017.7,1.764,DR14Q
309.5500809,0.44813050000000004,SDSS J203812.01+002653.2,0.18100000000000002,DR14
309.5606394,-0.42748100000000006,SDSS J203814.55-002538.9,2.707,DR14Q
309.57238860000007,0.508286,SDSS J203817.37+003029.8,1.7890000000000001,DR14Q
309.58750089999995,0.9025939000000001,SDSS J203821.00+005409.3,0.166,DR14
309.59579560000003,0.5048630000000001,SDSS J203822.99+003017.5,1.636,DR14Q
309.606843,0.9852639999999999,SDSS J203825.64+005906.9,1.777,DR14Q
309.615632,-0.694992,SDSS J203827.75-004141.9,1.12,DR14Q
309.6223764,-0.002327,SDSS J203829.37-000008.3,1.113,DR14Q
309.6269846,0.15144200000000002,SDSS J203830.47+000905.1,2.155,DR14Q
309.6889963,0.925594,SDSS J203845.35+005532.1,1.903,DR14Q
309.69867039999997,0.096153,SDSS J203847.68+000546.1,2.076,DR14Q
309.77179049999995,-0.834714,SDSS J203905.22-005004.9,0.42700000000000005,DR14Q
309.77539160000003,-0.79352,SDSS J203906.09-004736.6,2.966,DR14Q
309.77758880000005,-0.286435,SDSS J203906.62-001711.1,1.26,DR14Q
309.7792909,0.5545611,PGC 1169072,0.048,PGC
309.7832651,0.937552,SDSS J203907.98+005615.1,1.551,DR14Q
309.7859506,1.061663,SDSS J203908.62+010341.9,1.469,DR14Q
309.8094492,1.2045299999999999,SDSS J203914.26+011216.3,1.714,DR14Q
309.83081150000004,-0.7493449999999999,SDSS J203919.39-004457.6,1.739,DR14Q
309.8391733,1.0349190000000001,SDSS J203921.40+010205.7,1.063,DR14Q
309.8551645,-1.030817,SDSS J203925.23-010150.9,1.4169999999999998,DR14Q
309.8565988,0.095363,SDSS J203925.58+000543.3,0.584,DR14Q
309.8673409,-0.5696313000000001,PGC 1140138,0.081,PGC
309.8850412,-0.30509400000000003,SDSS J203932.40-001818.3,1.584,DR14Q
309.9006662,0.912493,SDSS J203936.15+005444.9,1.256,DR14Q
309.90140089999994,0.3758442,SDSS J203936.33+002233.0,0.215,DR14
309.9210214,-1.03378,Q 2037-0112,2.0709999999999997,0003
309.93640089999997,-0.055866,SDSS J203944.73-000321.1,0.42,DR14
309.9456796,0.13176300000000002,SDSS J203946.96+000754.3,0.8370000000000001,DR14Q
309.9673776,-0.41308100000000003,MS 20373-0035,0.613,1123
309.9686289,-1.2111020000000001,SDSS J203952.47-011239.9,1.245,DR14Q
309.97754,-0.656744,SDSS J203954.60-003924.2,0.735,DR14Q
309.9886484,0.492096,SDSS J203957.27+002931.5,1.818,DR14Q
309.99075089999997,0.7553889,HRQC J203957.78+004519.4,4.97,1245
310.0016676,-0.5663889,Q 20374-007,2.3,0049
310.01275730000003,0.549038,SDSS J204003.06+003256.5,1.225,DR14Q
310.0343942,0.557577,SDSS J204008.25+003327.2,1.4809999999999999,DR14Q
310.0376901,-1.005592,SDSS J204009.04-010020.1,2.165,DR14Q
310.0494394,0.755464,SDSS J204011.86+004519.6,1.3769999999999998,DR14Q
310.0756845,0.094685,SDSS J204018.16+000540.8,1.755,DR14Q
310.0915537,0.197042,SDSS J204021.97+001149.3,0.802,DR14Q
310.09860319999996,0.541734,SDSS J204023.66+003230.2,2.4459999999999997,DR14Q
310.1271982,-0.504426,SDSS J204030.52-003015.9,1.5390000000000001,DR14Q
310.17242519999996,0.259984,SDSS J204041.38+001535.9,2.222,DR14Q
310.18116760000004,-0.7638889,XMM J20407-0045,0.615,0306
310.19036960000005,-0.9744139999999999,Q 20381-011,2.241,0049
310.2144725,-1.0940278,Q 20382-012,2.783,0049
310.2181711,-0.449491,SDSS J204052.36-002658.1,2.472,DR14Q
310.22241299999996,0.678372,SDSS J204053.37+004042.1,0.502,DR14Q
310.2506113,0.794495,SDSS J204100.14+004740.1,2.491,DR14Q
310.268403,-0.511362,SDSS J204104.41-003040.9,0.825,DR14Q
310.27539160000003,-0.612556,SDSS J204106.09-003645.2,1.591,DR14Q
310.2832309,1.1981688999999998,SDSS J204107.97+011153.4,0.22699999999999998,DR14
310.3048715,0.859158,SDSS J204113.16+005132.9,0.8340000000000001,DR14Q
310.3070993,-0.297217,SDSS J204113.70-001749.9,0.528,DR14Q
310.32421969999996,1.134496,SDSS J204117.81+010804.1,1.44,DR14Q
310.3598642,-0.668604,SDSS J204126.36-004006.9,1.18,DR14Q
310.3733835,-0.838216,SDSS J204129.61-005017.5,1.112,DR14Q
310.3767099,0.92724,SDSS J204130.41+005538.0,1.275,DR14Q
310.3787851,0.992607,SDSS J204130.90+005933.3,3.103,DR14Q
310.4272165,-0.44147299999999995,SDSS J204142.53-002629.3,0.9990000000000001,DR14Q
310.4285898,0.80704,SDSS J204142.86+004825.3,1.62,DR14Q
310.42877289999996,1.174742,SDSS J204142.90+011029.0,0.7909999999999999,DR14Q
310.4422312,-0.8199690000000001,SDSS J204146.13-004911.8,1.13,DR14Q
310.4459609,-0.5589196,SDSS J204147.03-003332.1,0.479,DR14
310.4500109,-0.4683254,NPM 1G-00.0527,0.027000000000000003,PGC
310.4533009,0.9882636,SDSS J204148.79+005917.7,0.28800000000000003,DR14
310.4562082,-0.661198,SDSS J204149.48-003940.3,1.9240000000000002,DR14Q
310.47299289999995,0.48607399999999995,SDSS J204153.51+002909.8,0.397,DR14Q
310.47702119999997,-1.0288711,SDSS J204154.48-010143.9,0.467,DR14Q
310.4891977,0.22610100000000002,SDSS J204157.40+001333.9,1.3459999999999999,DR14Q
310.49179169999996,1.103807,SDSS J204158.02+010613.7,0.6659999999999999,DR14Q
310.4972543,0.283926,SDSS J204159.34+001702.1,3.013,DR14Q
310.5028391,0.808031,SDSS J204200.68+004828.9,1.001,DR14Q
310.50647069999997,0.111852,SDSS J204201.55+000642.6,1.4,DR14Q
310.5089731,-0.516654,SDSS J204202.15-003059.9,0.5479999999999999,DR14Q
310.5151987,-0.359145,SDSS J204203.64-002132.9,1.643,DR14Q
310.51901339999995,1.1838681,SDSS J204204.56+011101.9,1.996,DR14Q
310.5235509,-0.9552364999999999,MS 20395-0107,0.14300000000000002,1123
310.5256662,-1.204841,SDSS J204206.15-011217.4,1.9180000000000001,DR14Q
310.55710089999997,-0.2616948,SDSS J204213.70-001542.1,0.389,DR14
310.6031809,0.9759709999999999,SDSS J204224.76+005833.4,1.2770000000000001,DR14Q
310.6071787,-0.48235900000000004,SDSS J204225.72-002856.4,1.133,DR14Q
310.62307830000003,-1.119558,SDSS J204229.53-010710.4,1.2009999999999998,DR14Q
310.63165380000004,0.744754,SDSS J204231.59+004441.1,1.3780000000000001,DR14Q
310.6344309,-0.217152,SDSS J204232.26-001301.7,1.7790000000000001,DR14Q
310.6391916,-0.09399600000000001,SDSS J204233.40-000538.3,1.185,DR14Q
310.6456308,-0.528929,SDSS J204234.95-003144.1,2.48,DR14Q
310.66537569999997,1.055046,SDSS J204239.68+010318.1,1.979,DR14Q
310.69061370000003,0.066104,SDSS J204245.74+000357.9,1.12,DR14Q
310.7243662,-0.821082,SDSS J204253.84-004915.8,1.1079999999999999,DR14Q
310.72769260000007,-0.177842,SDSS J204254.64-001040.2,2.055,DR14Q
310.740632,-0.24219699999999997,SDSS J204257.75-001431.9,0.924,DR14Q
310.7633066,-0.20979499999999998,SDSS J204303.19-001235.2,1.5090000000000001,DR14Q
310.7647409,-1.0239021000000001,SDSS J204303.53-010126.0,1.19,DR14Q
310.77005099999997,-0.63512,SDSS J204304.81-003806.4,1.162,DR14Q
310.7710275,-0.074162,SDSS J204305.04-000426.9,1.187,DR14Q
310.7745981,-0.193616,SDSS J204305.90-001137.0,1.311,DR14Q
310.77679539999997,-0.144081,SDSS J204306.43-000838.6,2.175,DR14Q
310.7818918,-0.42839399999999994,SDSS J204307.65-002542.2,0.636,DR14Q
310.7857981,1.2431450000000002,SDSS J204308.59+011435.3,2.022,DR14Q
310.7864389,0.781924,SDSS J204308.74+004654.9,1.003,DR14Q
310.793458,-0.116907,SDSS J204310.42-000700.8,0.966,DR14Q
310.845582,0.240244,SDSS J204322.93+001424.8,0.73,DR14Q
310.8457346,0.062277,SDSS J204322.97+000344.1,2.198,DR14Q
310.8465585,-1.0644120000000001,SDSS J204323.17-010351.8,1.8259999999999998,DR14Q
310.86309910000006,-0.5720569999999999,SDSS J204327.14-003419.4,0.828,DR14Q
310.86679169999996,0.635151,SDSS J204328.02+003806.5,1.915,DR14Q
310.87753389999995,-0.18328599999999998,SDSS J204330.60-001059.8,1.867,DR14Q
310.8883371,-0.184525,SDSS J204333.20-001104.2,0.545,DR14Q
310.912507,-0.862454,SDSS J204339.00-005144.8,1.085,DR14Q
310.91681,0.48151499999999997,SDSS J204340.03+002853.4,0.317,DR14Q
310.9419565,-0.5056930000000001,SDSS J204346.06-003020.4,0.573,DR14Q
310.9596872,0.334889,SDSS J204350.32+002005.6,1.061,DR14Q
310.9608164,0.7528560000000001,SDSS J204350.59+004510.2,1.609,DR14Q
310.9751901,-1.0955451,SDSS J204354.04-010543.9,2.076,DR14Q
311.00732519999997,1.1048149999999999,SDSS J204401.75+010617.3,1.7990000000000002,DR14Q
311.01181119999995,-0.004157,SDSS J204402.83-000014.9,1.6580000000000001,DR14Q
311.0188809,-1.2040786,SDSS J204404.53-011214.6,0.172,DR14
311.0543527,0.195232,SDSS J204413.04+001142.8,1.975,DR14Q
311.0552988,-0.589962,SDSS J204413.27-003523.8,2.572,DR14Q
311.0570688,0.155301,SDSS J204413.69+000919.0,0.843,DR14Q
311.0621652,-0.8386049999999999,SDSS J204414.91-005018.9,1.874,DR14Q
311.093049,-0.522263,SDSS J204422.33-003120.1,1.276,DR14Q
311.0954294,1.0920219,SDSS J204422.90+010531.2,1.226,DR14Q
311.10968110000005,0.36057100000000003,SDSS J204426.32+002138.0,1.679,DR14Q
311.1101999,0.9362209999999999,SDSS J204426.44+005610.3,1.33,DR14Q
311.11874480000006,-0.651674,SDSS J204428.49-003906.0,0.652,DR14Q
311.13107389999993,1.2201231000000001,SDSS J204431.45+011312.4,0.982,DR14Q
311.14007660000004,0.8432219999999999,SDSS J204433.61+005035.5,0.485,DR14Q
311.1707468,0.941982,SDSS J204440.97+005631.1,1.482,DR14Q
311.1753244,0.913214,SDSS J204442.07+005447.5,1.645,DR14Q
311.180604,1.0876350000000001,SDSS J204443.34+010515.4,0.607,DR14Q
311.1812753,1.186165,SDSS J204443.50+011110.1,2.588,DR14Q
311.1855478,0.045399,SDSS J204444.53+000243.4,2.208,DR14Q
311.1926889,-0.7671899999999999,SDSS J204446.24-004601.8,2.5869999999999997,DR14Q
311.2073374,0.695649,SDSS J204449.76+004144.3,1.5019999999999998,DR14Q
311.2135935,-0.367411,SDSS J204451.26-002202.6,0.552,DR14Q
311.2147226,0.832491,SDSS J204451.53+004956.9,1.183,DR14Q
311.23046969999996,0.21206599999999998,SDSS J204455.31+001243.4,1.768,DR14Q
311.23577969999997,0.11631400000000001,SDSS J204456.58+000658.7,1.103,DR14Q
311.2373361,0.017891,SDSS J204456.96+000104.4,1.084,DR14Q
311.2462778,-0.897892,SDSS J204459.10-005352.4,2.603,DR14Q
311.263215,0.5275989999999999,SDSS J204503.17+003139.3,1.2009999999999998,DR14Q
311.2751474,-1.221765,SDSS J204506.03-011318.3,1.639,DR14Q
311.3031626,-0.42634399999999995,SDSS J204512.75-002534.8,2.0869999999999997,DR14Q
311.3471994,0.184828,SDSS J204523.32+001105.3,0.77,DR14Q
311.359559,0.808107,SDSS J204526.29+004829.1,1.275,DR14Q
311.36544889999993,-0.543401,SDSS J204527.70-003236.2,0.297,DR14Q
311.3797617,-0.22124699999999997,SDSS J204531.14-001316.4,0.631,DR14Q
311.40234469999996,-1.029987,SDSS J204536.56-010147.9,1.6569999999999998,DR14Q
311.4074411,0.194357,SDSS J204537.78+001139.6,1.6130000000000002,DR14Q
311.41235439999997,-0.8543219999999999,SDSS J204538.96-005115.5,1.589,DR14Q
311.4153452,-1.1995029,SDSS J204539.68-011158.2,2.577,DR14Q
311.4199228,-0.646213,SDSS J204540.78-003846.3,1.1909999999999998,DR14Q
311.42327969999997,-0.5995659999999999,SDSS J204541.58-003558.4,1.962,DR14Q
311.4556284,0.739516,SDSS J204549.35+004422.2,2.2230000000000003,DR14Q
311.4873361,-0.8887139999999999,SDSS J204556.96-005319.3,2.551,DR14Q
311.50305269999996,0.8010470000000001,SDSS J204600.73+004803.7,1.077,DR14Q
311.5075693,-1.151585,SDSS J204601.81-010905.7,2.228,DR14Q
311.5285044,-0.470995,SDSS J204606.84-002815.5,1.203,DR14Q
311.53900239999996,1.1121450000000002,SDSS J204609.36+010643.7,2.041,DR14Q
311.547822,-0.607129,SDSS J204611.47-003625.6,1.88,DR14Q
311.56445410000003,0.009506,SDSS J204615.46+000034.2,1.33,DR14Q
311.56701089999996,-0.258412,SDSS J204616.08-001530.2,0.32799999999999996,DR14
311.5718393,0.220937,SDSS J204617.24+001315.3,1.453,DR14Q
311.58874610000004,0.741059,SDSS J204621.29+004427.8,0.4,DR14Q
311.5917978,0.791409,SDSS J204622.03+004729.0,1.217,DR14Q
311.5919809,-0.48408190000000006,SDSS J204622.07-002902.6,0.243,DR14
311.6062937,-0.6017520000000001,SDSS J204625.51-003606.3,1.768,DR14Q
311.6087656,0.393812,SDSS J204626.10+002337.7,0.332,DR14Q
311.6118479,1.196368,SDSS J204626.84+011146.9,1.895,DR14Q
311.62305089999995,-1.0624799999999999,PGC 1127701,0.106,PGC
311.62725919999997,1.0948499,SDSS J204630.54+010541.4,0.879,DR14Q
311.6474008,0.23103,SDSS J204635.37+001351.7,0.486,DR14Q
311.6497202,0.099344,SDSS J204635.93+000557.6,1.8969999999999998,DR14Q
311.6497202,1.045665,SDSS J204635.93+010244.3,2.576,DR14Q
311.65570160000004,-0.492436,SDSS J204637.36-002932.7,1.913,DR14Q
311.65905860000004,-0.821391,SDSS J204638.17-004917.0,0.599,DR14Q
311.6611337,0.691211,SDSS J204638.67+004128.3,0.883,DR14Q
311.67047210000004,-0.188638,SDSS J204640.91-001119.0,1.4769999999999999,DR14Q
311.6707468,-0.86774,SDSS J204640.97-005203.8,3.2889999999999997,DR14Q
311.68249610000004,-1.057297,SDSS J204643.79-010326.2,1.171,DR14Q
311.6922922,0.470346,SDSS J204646.14+002813.2,3.0180000000000002,DR14Q
311.6925669,-0.39614299999999997,SDSS J204646.21-002346.1,1.364,DR14Q
311.69989110000006,-0.3858,SDSS J204647.97-002308.8,1.597,DR14Q
311.7173166,0.9167299999999999,SDSS J204652.15+005500.2,1.795,DR14Q
311.7437753,1.1256058999999998,SDSS J204658.50+010732.1,1.723,DR14Q
311.75164889999996,-0.271081,SDSS J204700.39-001615.8,0.84,DR14Q
311.7523508,-0.751954,SDSS J204700.56-004507.0,1.0090000000000001,DR14Q
311.7556162,0.484629,SDSS J204701.34+002904.6,2.3040000000000003,DR14Q
311.7572336,0.294401,SDSS J204701.73+001739.8,2.066,DR14Q
311.7623606,-1.038,SDSS J204702.96-010216.7,0.905,DR14Q
311.7786264,-0.450593,SDSS J204706.87-002702.1,1.128,DR14Q
311.7937909,0.36328,NGC 6961,0.012,PGC
311.79538060000004,0.19943699999999998,SDSS J204710.89+001157.9,0.502,DR14Q
311.81814669999994,-1.219754,SDSS J204716.35-011311.1,1.024,DR14Q
311.8183603,-0.28331300000000004,SDSS J204716.40-001659.9,1.8130000000000002,DR14Q
311.8294409,0.3207992,NGC 6962,0.013999999999999999,PGC
311.8313913,-0.23006300000000002,SDSS J204719.53-001348.2,0.536,DR14Q
311.8465843,-0.8394166999999999,HRQC J204723.18-005021.9,4.89,1245
311.8820209,0.34898190000000007,SDSS J204731.68+002056.3,0.182,DR14
311.8920843,0.4116111,UGC 11630,0.012,0478
311.8923044,-0.6506890000000001,SDSS J204734.15-003902.4,1.25,DR14Q
311.9207773,-0.24951900000000002,SDSS J204740.98-001458.2,0.988,DR14Q
311.9318552,-0.562641,SDSS J204743.64-003345.5,1.317,DR14Q
311.94998260000006,-0.408708,SDSS J204747.99-002431.3,1.345,DR14Q
311.960145,0.43526099999999995,SDSS J204750.43+002606.9,0.616,DR14Q
311.9708566,0.225656,SDSS J204753.00+001332.3,0.653,DR14Q
311.9736337,0.890008,SDSS J204753.67+005324.0,0.363,DR14Q
311.9816599,-0.68745,SDSS J204755.59-004114.8,1.985,DR14Q
312.02783089999997,0.18996860000000002,SDSS J204806.67+001123.8,0.36,DR14
312.0412607,-0.766406,SDSS J204809.90-004559.0,1.7930000000000001,DR14Q
312.0449228,-0.614456,SDSS J204810.78-003652.0,1.893,DR14Q
312.0523081,-0.708397,SDSS J204812.55-004230.2,2.1390000000000002,DR14Q
312.0569162,-0.9505170000000001,SDSS J204813.65-005701.8,0.6809999999999999,DR14Q
312.0639658,-0.2616,SDSS J204815.35-001541.7,1.5659999999999998,DR14Q
312.08410739999994,-0.189244,SDSS J204820.18-001121.2,1.079,DR14Q
312.1044609,-1.0279416,SDSS J204825.07-010140.5,0.23600000000000002,DR14
312.11163419999997,0.960477,SDSS J204826.79+005737.7,0.485,DR14Q
312.1219797,0.33662600000000004,SDSS J204829.27+002011.8,1.089,DR14Q
312.1420908,1.085685,SDSS J204834.10+010508.4,2.343,DR14Q
312.1617746,0.686617,SDSS J204838.82+004111.8,0.601,DR14Q
312.16512589999996,0.9136943999999999,SDSS J204839.63+005449.3,0.348,Dart
312.1708409,-0.4107835,SDSS J204841.00-002438.8,0.267,DR14
312.171113,-0.22382,SDSS J204841.06-001325.7,1.034,DR14Q
312.1790781,-0.26147800000000004,SDSS J204842.97-001541.3,1.6780000000000002,DR14Q
312.1828909,-0.9364809999999999,NPM 1G-01.0525,0.054000000000000006,PGC
312.184144,-0.789308,SDSS J204844.19-004721.5,0.465,DR14Q
312.1894809,-1.186627,SDSS J204845.47-011111.8,0.382,DR14
312.2142009,-1.0770975,SDSS J204851.40-010437.5,0.2,DR14
312.2235117,-0.085471,SDSS J204853.64-000507.6,1.253,DR14Q
312.2395944,-0.6638850000000001,SDSS J204857.50-003949.9,1.178,DR14Q
312.2397165,-0.427345,SDSS J204857.53-002538.4,0.6779999999999999,DR14Q
312.2557077,0.477616,SDSS J204901.36+002839.4,1.551,DR14Q
312.26120089999995,0.300838,SDSS J204902.68+001803.0,0.51,DR14Q
312.2676401,-0.764267,SDSS J204904.23-004551.3,1.073,DR14Q
312.2811909,1.1440575000000002,DENISP_G_J2049075+010839,0.05,PGC
312.2919016,-0.740074,SDSS J204910.05-004424.2,1.393,DR14Q
312.2956858,0.265904,SDSS J204910.96+001557.2,0.363,DR14Q
312.296998,-0.304582,SDSS J204911.27-001816.4,1.3,DR14Q
312.3114633,-1.16337,SDSS J204914.75-010948.1,2.176,DR14Q
312.3404809,0.24985259999999998,SDSS J204921.71+001459.4,0.308,DR14
312.34061089999994,-0.65741,SDSS J204921.74-003926.6,0.257,1465
312.3414621,0.527654,SDSS J204921.95+003139.5,2.369,DR14Q
312.35681089999997,1.2069678999999998,SDSS J204925.63+011225.0,0.359,DR14
312.36355679999997,0.71838,SDSS J204927.25+004306.1,1.7009999999999998,DR14Q
312.40112400000004,-0.880107,SDSS J204936.26-005248.3,1.385,DR14Q
312.40197850000004,0.834625,SDSS J204936.47+005004.6,0.475,DR14Q
312.4204416,-1.172901,SDSS J204940.90-011022.4,1.55,DR14Q
312.42327969999997,-0.680922,SDSS J204941.58-004051.3,4.191,DR14Q
312.42731089999995,-1.0229141,SDSS J204942.55-010122.4,0.14800000000000002,DR14
312.4278809,-1.0507790000000001,SDSS J204942.69-010302.8,0.22,DR14
312.43402189999995,0.45512299999999994,SDSS J204944.16+002718.4,2.082,DR14Q
312.43701269999997,0.596394,SDSS J204944.88+003547.0,2.085,DR14Q
312.44146820000003,-1.016973,SDSS J204945.95-010101.1,2.454,DR14Q
312.4484873,-1.1084271,SDSS J204947.63-010630.3,1.676,DR14Q
312.44955539999995,-0.7742829999999999,SDSS J204947.89-004627.4,1.515,DR14Q
312.4603281,-0.781608,SDSS J204950.47-004653.7,2.593,DR14Q
312.4692697,1.2185190000000001,SDSS J204952.62+011306.6,1.091,DR14Q
312.4835214,-0.3988,SDSS J204956.04-002355.6,1.218,DR14Q
312.4859018,-0.200485,SDSS J204956.61-001201.7,0.369,DR14Q
312.4907236,-0.8303889999999999,SDSS J204957.77-004949.4,1.4569999999999999,DR14Q
312.5126352,1.0578969999999999,SDSS J205003.03+010328.4,1.599,DR14Q
312.519227,-0.20313499999999998,SDSS J205004.61-001211.2,1.65,DR14Q
312.5226755,-0.251487,SDSS J205005.44-001505.3,1.209,DR14Q
312.5332346,-1.179884,SDSS J205007.97-011047.5,1.9080000000000001,DR14Q
312.54061980000006,1.1552280000000001,SDSS J205009.74+010918.8,1.307,DR14Q
312.5454111,0.7261449999999999,SDSS J205010.89+004334.1,0.9359999999999999,DR14Q
312.5492258,0.19726300000000002,SDSS J205011.81+001150.1,1.976,DR14Q
312.5630808,-0.706338,SDSS J205015.13-004222.8,1.179,DR14Q
312.5708017,-0.475154,SDSS J205016.99-002830.5,1.999,DR14Q
312.57638639999993,0.43328999999999995,SDSS J205018.33+002559.8,1.479,DR14Q
312.5782785,1.046904,SDSS J205018.78+010248.8,1.122,DR14Q
312.6012583,0.305579,SDSS J205024.30+001820.0,1.716,DR14Q
312.6071787,0.43450900000000003,SDSS J205025.72+002604.2,1.905,DR14Q
312.6158762,0.406613,SDSS J205027.81+002423.8,1.024,DR14Q
312.6411447,-0.969814,SDSS J205033.87-005811.3,1.5090000000000001,DR14Q
312.6474924,-0.128107,SDSS J205035.39-000741.1,1.891,DR14Q
312.6554909,-0.1975887,SDSS J205037.31-001151.3,0.18100000000000002,DR14
312.65745089999996,0.2589535,SDSS J205037.78+001532.2,0.289,DR14
312.6613474,0.33886900000000003,SDSS J205038.72+002019.9,1.18,DR14Q
